PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
1950204,1953352,0,7668,7623,222303882.1,181411864.5,30849,460324624,141499973.6,14627.9,5741.0,4218,8129107,133652.0,223597912.8,182190959.0,8652,460314978,140886890.1,3551.7,3392.0,2112,202912,2356.8,cudaLaunchKernel,"<unnamed>::qvq_yaqa_feedback_epilogue_kernel(const float *, const float *, const float *, const float *, const float *, float *, int, int, int, int, int)"
1950204,1953352,0,7652,7438,221458100.8,180632745.5,34002,454523811,140242167.7,13013.7,6202.0,4248,3211519,54832.2,227405493.6,184293771.0,811,453534552,136805339.6,399687.5,308000.0,4544,1008706,338742.7,cudaLaunchKernel,"void gemmSN_NN_kernel<float, (int)128, (int)2, (int)4, (int)8, (int)4, (int)4, (bool)0, cublasGemvTensorBatched<const float>, cublasGemvTensorBatched<const float>, cublasGemvTensorBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)"
1950204,1953352,0,7656,7310,221065690.6,180271960.5,45730,453816134,140127761.4,111609.1,50220.0,5701,4067499,141365.0,231067723.9,186899851.5,646,453239425,134426857.5,329791.2,257696.5,9568,1254018,347136.1,cudaLaunchKernel,ampere_sgemm_128x128_nt
1950204,1953352,0,7668,7335,220886909.8,179998472.0,18573,454511098,140402650.1,391145.0,85593.0,8466,5440014,456022.4,230504026.4,186456083.0,29298,453525915,134862441.8,1971.1,1952.0,1440,5600,141.9,cudaLaunchKernel,"<unnamed>::qvq_yaqa_update_grouped_pointers_kernel(float *, float *, const float *, const float *, const float *, float **, float **, float **, int, int, int, int, int, int)"
1950204,1953352,0,7668,7257,220769311.1,180122922.5,17544,454396466,140490796.0,25884.3,11903.0,9048,15202853,179988.6,233243005.0,188125734.0,3859,454381931,133953663.8,2217.5,2240.0,1440,75360,848.5,cudaLaunchKernel,"<unnamed>::qvq_yaqa_grouped_pointers_kernel(const float *, const float *, float *, float **, float **, float **, int, int, int, int, int, int)"
1950204,1953352,0,19336,19328,195195408.1,96209973.0,100431,1837364940,293627938.6,201774.1,9568.0,4959,9060952,642328.6,195071453.7,96093790.0,120465,1833224611,293118282.3,2889.6,2752.0,1792,29440,690.5,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<long, long, long, at::native::BitwiseAndFunctor<long>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
1950204,1952247,0,1744,1525,193221666.6,3667361.0,18369,1013740566,289069768.7,20792.0,12985.0,5260,1529234,86324.2,220865623.4,16429133.0,2,1013639014,299057796.7,70427.5,25599.5,4896,1775668,188233.3,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
1950204,1953352,0,19538,19345,192821756.6,95441617.5,12645,1807174962,289025769.4,153367.7,8376.0,5110,4873795,333787.6,194586369.5,96187853.0,159,1807156527,289727861.7,4217.7,4032.0,2528,110208,2242.2,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
1950204,1953352,0,38824,37945,192146949.2,95282555.5,9175,1833130857,290647637.5,100275.0,7735.0,3968,14978175,475762.9,196492212.0,97268605.0,22,1829003056,292226285.2,3226.6,2848.0,2080,506881,2802.4,cudaLaunchKernel,"<unnamed>::qvq_half2_codebook_norm_pack_kernel(const __half *, unsigned long *, int)"
1950204,1953352,0,19412,18865,190872607.7,94812956.0,12455,1806983581,288068981.3,22047.0,12393.0,6513,6510794,66195.2,196381621.0,97423794.0,87,1806965987,290354107.5,2737.5,2560.0,1728,10112,492.1,cudaLaunchKernel,"void at::native::roll_cuda_kernel<float>(const T1 *, T1 *, long, long, long, long, long, long)"
