Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.0,2357893,1,2357893.0,2357893.0,2357893,2357893,0.0,PushPop,:stage.preprocess:model.layers.9.self_attn.q_proj
0.0,2303199,1,2303199.0,2303199.0,2303199,2303199,0.0,PushPop,:stage.preprocess:model.layers.8.self_attn.q_proj
0.0,2277690,1,2277690.0,2277690.0,2277690,2277690,0.0,PushPop,:stage.preprocess:model.layers.11.self_attn.q_proj
0.0,2212636,1,2212636.0,2212636.0,2212636,2212636,0.0,PushPop,:stage.preprocess:model.layers.9.self_attn.v_proj
0.0,2205071,1,2205071.0,2205071.0,2205071,2205071,0.0,PushPop,:stage.preprocess:model.layers.7.self_attn.q_proj
0.0,1949575,1,1949575.0,1949575.0,1949575,1949575,0.0,PushPop,:stage.preprocess:model.layers.13.self_attn.v_proj
0.0,1908516,1,1908516.0,1908516.0,1908516,1908516,0.0,PushPop,:stage.preprocess:model.layers.1.self_attn.v_proj
0.0,1894530,1,1894530.0,1894530.0,1894530,1894530,0.0,PushPop,:stage.preprocess:model.layers.5.self_attn.v_proj
0.0,1879702,1,1879702.0,1879702.0,1879702,1879702,0.0,PushPop,:stage.preprocess:model.layers.10.self_attn.o_proj
0.0,1829075,1,1829075.0,1829075.0,1829075,1829075,0.0,PushPop,:stage.preprocess:model.layers.1.self_attn.q_proj
0.0,1749444,1,1749444.0,1749444.0,1749444,1749444,0.0,PushPop,:stage.preprocess:model.layers.9.mlp.gate_proj
0.0,1747129,1,1747129.0,1747129.0,1747129,1747129,0.0,PushPop,:stage.preprocess:model.layers.6.self_attn.o_proj
0.0,1720719,1,1720719.0,1720719.0,1720719,1720719,0.0,PushPop,:stage.preprocess:model.layers.10.self_attn.v_proj
0.0,1697525,1,1697525.0,1697525.0,1697525,1697525,0.0,PushPop,:stage.preprocess:model.layers.3.self_attn.q_proj
0.0,1657067,1,1657067.0,1657067.0,1657067,1657067,0.0,PushPop,:stage.preprocess:model.layers.2.mlp.down_proj
0.0,1636709,1,1636709.0,1636709.0,1636709,1636709,0.0,PushPop,:stage.preprocess:model.layers.10.mlp.gate_proj
0.0,1611721,1,1611721.0,1611721.0,1611721,1611721,0.0,PushPop,:stage.preprocess:model.layers.4.self_attn.q_proj
0.0,1561556,1,1561556.0,1561556.0,1561556,1561556,0.0,PushPop,:stage.preprocess:model.layers.9.mlp.down_proj
0.0,1557909,1,1557909.0,1557909.0,1557909,1557909,0.0,PushPop,:stage.preprocess:model.layers.5.self_attn.o_proj
0.0,1552338,1,1552338.0,1552338.0,1552338,1552338,0.0,PushPop,:stage.preprocess:model.layers.10.self_attn.q_proj
0.0,1549543,1,1549543.0,1549543.0,1549543,1549543,0.0,PushPop,:stage.preprocess:model.layers.3.self_attn.o_proj
0.0,1533242,1,1533242.0,1533242.0,1533242,1533242,0.0,PushPop,:stage.preprocess:model.layers.7.mlp.up_proj
0.0,1514576,1,1514576.0,1514576.0,1514576,1514576,0.0,PushPop,:stage.preprocess:model.layers.9.self_attn.o_proj
0.0,1482475,1,1482475.0,1482475.0,1482475,1482475,0.0,PushPop,:stage.preprocess:model.layers.15.self_attn.o_proj
0.0,1458028,1,1458028.0,1458028.0,1458028,1458028,0.0,PushPop,:stage.preprocess:model.layers.2.mlp.up_proj
0.0,1434053,1,1434053.0,1434053.0,1434053,1434053,0.0,PushPop,:stage.preprocess:model.layers.0.self_attn.q_proj
0.0,1426017,1,1426017.0,1426017.0,1426017,1426017,0.0,PushPop,:stage.preprocess:model.layers.14.mlp.up_proj
0.0,1387473,1,1387473.0,1387473.0,1387473,1387473,0.0,PushPop,:stage.preprocess:model.layers.11.mlp.gate_proj
0.0,1329794,1,1329794.0,1329794.0,1329794,1329794,0.0,PushPop,:stage.preprocess:model.layers.14.self_attn.q_proj
0.0,1324404,1,1324404.0,1324404.0,1324404,1324404,0.0,PushPop,:stage.preprocess:model.layers.13.self_attn.k_proj
0.0,1311689,1,1311689.0,1311689.0,1311689,1311689,0.0,PushPop,:stage.preprocess:model.layers.13.mlp.gate_proj
0.0,1294065,1,1294065.0,1294065.0,1294065,1294065,0.0,PushPop,:stage.preprocess:model.layers.5.self_attn.q_proj
0.0,1275380,1,1275380.0,1275380.0,1275380,1275380,0.0,PushPop,:stage.preprocess:model.layers.7.self_attn.o_proj
0.0,1273667,1,1273667.0,1273667.0,1273667,1273667,0.0,PushPop,:stage.preprocess:model.layers.11.mlp.up_proj
0.0,1232869,1,1232869.0,1232869.0,1232869,1232869,0.0,PushPop,:stage.preprocess:model.layers.1.mlp.up_proj
0.0,1223461,1,1223461.0,1223461.0,1223461,1223461,0.0,PushPop,:stage.preprocess:model.layers.2.mlp.gate_proj
0.0,1211408,1,1211408.0,1211408.0,1211408,1211408,0.0,PushPop,:stage.preprocess:model.layers.10.self_attn.k_proj
0.0,1188986,1,1188986.0,1188986.0,1188986,1188986,0.0,PushPop,:stage.preprocess:model.layers.2.self_attn.k_proj
0.0,1151034,1,1151034.0,1151034.0,1151034,1151034,0.0,PushPop,:stage.preprocess:model.layers.2.self_attn.v_proj
0.0,1105045,1,1105045.0,1105045.0,1105045,1105045,0.0,PushPop,:stage.preprocess:model.layers.3.self_attn.v_proj
0.0,1104104,1,1104104.0,1104104.0,1104104,1104104,0.0,PushPop,:stage.preprocess:model.layers.11.self_attn.v_proj
0.0,1032047,1,1032047.0,1032047.0,1032047,1032047,0.0,PushPop,:stage.preprocess:model.layers.12.self_attn.o_proj
0.0,1013120,1,1013120.0,1013120.0,1013120,1013120,0.0,PushPop,:stage.preprocess:model.layers.5.mlp.down_proj
0.0,1003904,1,1003904.0,1003904.0,1003904,1003904,0.0,PushPop,:stage.preprocess:model.layers.14.self_attn.k_proj
0.0,1001729,1,1001729.0,1001729.0,1001729,1001729,0.0,PushPop,:stage.preprocess:model.layers.13.mlp.down_proj
0.0,986380,1,986380.0,986380.0,986380,986380,0.0,PushPop,:stage.preprocess:model.layers.1.self_attn.k_proj
0.0,923439,1,923439.0,923439.0,923439,923439,0.0,PushPop,:stage.preprocess:model.layers.1.self_attn.o_proj
0.0,911517,1,911517.0,911517.0,911517,911517,0.0,PushPop,:stage.preprocess:model.layers.8.mlp.down_proj
0.0,908901,1,908901.0,908901.0,908901,908901,0.0,PushPop,:stage.preprocess:model.layers.4.self_attn.v_proj
0.0,899895,1,899895.0,899895.0,899895,899895,0.0,PushPop,:stage.preprocess:model.layers.12.mlp.down_proj
0.0,891469,1,891469.0,891469.0,891469,891469,0.0,PushPop,:stage.preprocess:model.layers.0.self_attn.o_proj
0.0,888884,1,888884.0,888884.0,888884,888884,0.0,PushPop,:stage.preprocess:model.layers.11.mlp.down_proj
0.0,867664,1,867664.0,867664.0,867664,867664,0.0,PushPop,:stage.preprocess:model.layers.3.mlp.gate_proj
0.0,863145,1,863145.0,863145.0,863145,863145,0.0,PushPop,:stage.preprocess:model.layers.2.self_attn.o_proj
0.0,849730,1,849730.0,849730.0,849730,849730,0.0,PushPop,:stage.preprocess:model.layers.4.self_attn.k_proj
0.0,828329,1,828329.0,828329.0,828329,828329,0.0,PushPop,:stage.preprocess:model.layers.9.self_attn.k_proj
0.0,824581,1,824581.0,824581.0,824581,824581,0.0,PushPop,:stage.preprocess:model.layers.11.self_attn.o_proj
0.0,820935,1,820935.0,820935.0,820935,820935,0.0,PushPop,:stage.preprocess:model.layers.14.self_attn.v_proj
0.0,802249,1,802249.0,802249.0,802249,802249,0.0,PushPop,:stage.preprocess:model.layers.14.self_attn.o_proj
0.0,797460,1,797460.0,797460.0,797460,797460,0.0,PushPop,:stage.preprocess:model.layers.12.mlp.gate_proj
0.0,768074,1,768074.0,768074.0,768074,768074,0.0,PushPop,:stage.preprocess:model.layers.7.self_attn.k_proj
0.0,760669,1,760669.0,760669.0,760669,760669,0.0,PushPop,:stage.preprocess:model.layers.1.mlp.gate_proj
0.0,756912,1,756912.0,756912.0,756912,756912,0.0,PushPop,:stage.preprocess:model.layers.3.mlp.up_proj
0.0,756441,1,756441.0,756441.0,756441,756441,0.0,PushPop,:stage.preprocess:model.layers.12.self_attn.v_proj
0.0,754668,1,754668.0,754668.0,754668,754668,0.0,PushPop,:stage.preprocess:model.layers.15.mlp.gate_proj
0.0,749418,1,749418.0,749418.0,749418,749418,0.0,PushPop,:stage.preprocess:model.layers.15.mlp.up_proj
0.0,748156,1,748156.0,748156.0,748156,748156,0.0,PushPop,:stage.preprocess:model.layers.1.mlp.down_proj
0.0,724471,1,724471.0,724471.0,724471,724471,0.0,PushPop,:stage.preprocess:model.layers.5.mlp.gate_proj
0.0,722106,1,722106.0,722106.0,722106,722106,0.0,PushPop,:stage.preprocess:model.layers.3.self_attn.k_proj
0.0,721004,1,721004.0,721004.0,721004,721004,0.0,PushPop,:stage.preprocess:model.layers.6.mlp.gate_proj
0.0,720423,1,720423.0,720423.0,720423,720423,0.0,PushPop,:stage.preprocess:model.layers.12.mlp.up_proj
0.0,715865,1,715865.0,715865.0,715865,715865,0.0,PushPop,:stage.preprocess:model.layers.10.mlp.up_proj
0.0,697760,1,697760.0,697760.0,697760,697760,0.0,PushPop,:stage.preprocess:model.layers.0.self_attn.k_proj
0.0,685336,1,685336.0,685336.0,685336,685336,0.0,PushPop,:stage.preprocess:model.layers.8.mlp.gate_proj
0.0,680046,1,680046.0,680046.0,680046,680046,0.0,PushPop,:stage.preprocess:model.layers.15.mlp.down_proj
0.0,663194,1,663194.0,663194.0,663194,663194,0.0,PushPop,:stage.preprocess:model.layers.10.mlp.down_proj
0.0,658094,1,658094.0,658094.0,658094,658094,0.0,PushPop,:stage.preprocess:model.layers.8.self_attn.k_proj
0.0,657814,1,657814.0,657814.0,657814,657814,0.0,PushPop,:stage.preprocess:model.layers.9.mlp.up_proj
0.0,652704,1,652704.0,652704.0,652704,652704,0.0,PushPop,:stage.preprocess:model.layers.13.mlp.up_proj
0.0,647243,1,647243.0,647243.0,647243,647243,0.0,PushPop,:stage.preprocess:model.layers.5.mlp.up_proj
0.0,644639,1,644639.0,644639.0,644639,644639,0.0,PushPop,:stage.preprocess:model.layers.8.self_attn.o_proj
0.0,642123,1,642123.0,642123.0,642123,642123,0.0,PushPop,:stage.preprocess:model.layers.0.self_attn.v_proj
0.0,635400,1,635400.0,635400.0,635400,635400,0.0,PushPop,:stage.preprocess:model.layers.8.self_attn.v_proj
0.0,635231,1,635231.0,635231.0,635231,635231,0.0,PushPop,:stage.preprocess:model.layers.14.mlp.gate_proj
0.0,633568,1,633568.0,633568.0,633568,633568,0.0,PushPop,:stage.preprocess:model.layers.14.mlp.down_proj
0.0,619821,1,619821.0,619821.0,619821,619821,0.0,PushPop,:stage.preprocess:model.layers.7.mlp.down_proj
0.0,613289,1,613289.0,613289.0,613289,613289,0.0,PushPop,:stage.preprocess:model.layers.6.mlp.up_proj
0.0,610263,1,610263.0,610263.0,610263,610263,0.0,PushPop,:stage.preprocess:model.layers.4.self_attn.o_proj
0.0,604481,1,604481.0,604481.0,604481,604481,0.0,PushPop,:stage.preprocess:model.layers.6.mlp.down_proj
0.0,602448,1,602448.0,602448.0,602448,602448,0.0,PushPop,:stage.preprocess:model.layers.0.mlp.gate_proj
0.0,596627,1,596627.0,596627.0,596627,596627,0.0,PushPop,:stage.preprocess:model.layers.7.self_attn.v_proj
0.0,595324,1,595324.0,595324.0,595324,595324,0.0,PushPop,:stage.preprocess:model.layers.8.mlp.up_proj
0.0,592168,1,592168.0,592168.0,592168,592168,0.0,PushPop,:stage.preprocess:model.layers.4.mlp.gate_proj
0.0,588451,1,588451.0,588451.0,588451,588451,0.0,PushPop,:stage.preprocess:model.layers.0.mlp.down_proj
0.0,586898,1,586898.0,586898.0,586898,586898,0.0,PushPop,:stage.preprocess:model.layers.0.mlp.up_proj
0.0,294622,1,294622.0,294622.0,294622,294622,0.0,PushPop,:stage.finalize
0.0,22994,1,22994.0,22994.0,22994,22994,0.0,PushPop,:stage.prepare_module_granular_replay
