PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
1830235,1839482,0,30408,30342,706844474.9,791945597.0,12405,1646385673,460851014.6,1474609.2,1693657.5,6212,40948705,1074872.9,706900382.3,791082721.0,45,1642228061,459297091.2,3804.2,3552.0,2048,164161,5163.8,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
1830235,1839482,0,23444,23388,705118880.0,925707344.0,10651,1603910580,543667133.0,341554.9,8476.0,5180,16595261,768313.3,706436883.3,925738485.0,20,1601727403,542714670.4,27891.6,4928.0,3136,1800582,82680.1,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
1830235,1832319,0,36,36,691829955.4,363504675.5,54417476,5466463781,1236033380.6,605590.9,725462.0,6112,3176232,554913.9,685240870.6,356770371.5,48490107,5457489165,1235877079.3,5983493.9,6001943.0,5792362,6069735,76610.3,cudaLaunchKernel,"void at::native::<unnamed>::cunn_SoftMaxForwardSmem<(int)8, c10::Half, float, float, at::native::<unnamed>::SoftMaxForwardEpilogue, long>(T4 *, const T2 *, T6)"
1830235,1832319,0,36,36,677178018.3,200946377.5,46792341,5925230376,1503502366.2,19771.0,11151.0,9818,104579,24566.9,676775854.4,200550506.0,46401955,5924761061,1503488516.2,382392.9,384431.0,364736,393311,6769.9,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x256_32x3_nt_align2>(T1::Params)
1830235,1832319,0,108,108,645608675.2,165951833.5,33720948,5927659663,1481146363.5,21558.4,5375.0,4739,304540,55937.9,644998635.8,165422627.5,33300592,5926519124,1481094515.9,588481.0,522576.0,401024,839582,182726.2,cudaLaunchKernel,"void <unnamed>::softmax_warp_backward<float, c10::Half, float, (int)10, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
1830235,1832319,0,72,72,619765601.6,204405192.0,33598543,5927629456,1368856020.1,29462.1,10936.0,7775,1102861,130674.2,619331192.3,203988013.0,33193173,5927237060,1368840748.5,404947.2,405583.0,383039,418655,8579.9,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x256_32x3_nn_align2>(T1::Params)
1830235,1832319,0,108,108,596872063.6,92648027.5,14585075,5927299060,1475721510.0,38373.3,11517.0,9939,639148,71535.3,596632007.2,92399361.0,14478741,5926921625,1475714246.7,201683.1,127920.5,89216,395391,129597.8,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_256x128_32x3_nt_align2>(T1::Params)
1830235,1832319,0,360,360,592839607.3,141140286.0,17584973,5822054907,1403660432.6,28511.8,10240.0,8526,641583,49631.8,591358515.8,139799862.5,16498184,5819786631,1403660614.3,1452579.8,1543504.0,518464,2346043,595150.9,cudaLaunchKernel,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_nn
1830235,1832319,0,432,432,572783755.6,61389141.5,30517,6148523362,1469270312.2,194559.0,11812.0,10389,2150508,514382.6,572455300.9,61294822.5,1018,6147887500,1469273986.0,133895.7,59313.0,14880,562686,187055.3,cudaLaunchKernel,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nt
1830235,1832319,0,144,144,572176203.2,97708771.0,111658,5848111007,1471536573.2,12800.2,11206.5,10139,51769,6482.5,571921460.4,97311387.0,20895,5847647294,1471530776.3,241942.7,217376.0,75776,456959,149716.9,cuLaunchKernel,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x128_nt_align1>(T1::Params)
1830235,1832319,0,576,576,562839925.3,64831976.5,27714,6148872071,1467875627.7,34725.7,11582.0,10219,541401,95101.9,562779498.4,64800859.5,600,6148794442,1467872670.0,25701.2,21360.0,11872,66304,12897.7,cudaLaunchKernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::Half, at::native::func_wrapper_t<c10::Half, at::native::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, (int)4, (int)8>>(T3)"
