arm,method,bits,sym,seconds,mean_weight_relative_l2,mean_weight_mae,mean_weight_rmse,mean_weight_sqnr_db,mean_weight_cosine,mean_local_kl,mean_local_top1_agreement,mean_local_top5_overlap,mean_live_kl,mean_live_top1_agreement,mean_live_top5_overlap,mean_layer_kl,mean_layer_top1_agreement,mean_layer_top5_overlap,final_logit_kl_mean,final_logit_kl_p95,final_logit_kl_p99,final_logit_kl_max,final_logit_reverse_kl_mean,final_logit_js_mean,final_logit_dense_entropy_mean,final_logit_cross_entropy_mean,final_logit_rmse,final_logit_relative_l2,final_logit_sqnr_db,final_logit_cosine,final_logit_top1_agreement,final_logit_top5_overlap_mean,final_logit_top5_exact_agreement,final_logit_dense_top1_in_quantized_top5,final_logit_quantized_top1_in_dense_top5
w5-symmetric,gptq,5,True,80.95679465029389,0.058091859101501664,0.000944762270332181,0.0012473675680147217,24.743424955540068,0.9983038536709784,0.0015448593517898449,0.9837662407330104,0.9655843802860805,0.004812496514724833,0.9594155933175769,0.939285682780402,0.004754669964313507,0.9886363744735718,0.9613635838031769,0.005282553378492594,0.02027418650686741,0.02223578840494156,0.023219041526317596,0.005339980591088533,0.0013222646666690707,3.1971960067749023,3.2024786472320557,0.1908177137374878,0.09330432454183003,20.601964535331852,0.9956436292232461,1.0,0.949999988079071,0.7727272510528564,1.0,1.0
w5-asymmetric-adjacent,gptq,5,False,84.62767990119755,0.05297689041744469,0.0008798543941728505,0.0011341577296012215,25.55185979556944,0.9985863538420735,0.001377226871097394,0.9724026066916329,0.9720779231616429,0.0032003592017904986,0.9545454553195408,0.9542207717895508,0.005542071536183357,0.9772727191448212,0.9727272689342499,0.005315483082085848,0.01800394058227539,0.04830127954483032,0.06579065322875977,0.005465362686663866,0.0013384069316089153,3.1971960067749023,3.202511787414551,0.17599467933177948,0.08605628662237179,21.304347958052556,0.9962954486003446,0.9772727489471436,0.9545455574989319,0.7727272510528564,1.0,1.0
w5-qvq-pgc16,qvq,5,True,344.9242180772126,0.0486874766773755,0.0008169893657655589,0.0010566124692559242,26.28071446997246,0.9988076978641302,0.00019811912001646955,0.9918831161090306,0.989610378231321,0.0007010427380009787,0.9837662364755358,0.9749999727521624,0.0013670863991137594,0.9886363744735718,0.9795454144477844,0.0012040258152410388,0.005012183915823698,0.008596199564635754,0.009538063779473305,0.001211693393997848,0.0003016241535078734,3.1971960067749023,3.1984002590179443,0.10557816177606583,0.05162465149751803,25.742857342339217,0.9986701902427569,1.0,0.9863635897636414,0.9318181872367859,1.0,1.0
