arm,method,bits,sym,seconds,mean_weight_relative_l2,mean_weight_mae,mean_weight_rmse,mean_weight_sqnr_db,mean_weight_cosine,mean_local_kl,mean_local_top1_agreement,mean_local_top5_overlap,mean_live_kl,mean_live_top1_agreement,mean_live_top5_overlap,mean_layer_kl,mean_layer_top1_agreement,mean_layer_top5_overlap,final_logit_kl_mean,final_logit_kl_p95,final_logit_kl_p99,final_logit_kl_max,final_logit_reverse_kl_mean,final_logit_js_mean,final_logit_dense_entropy_mean,final_logit_cross_entropy_mean,final_logit_rmse,final_logit_relative_l2,final_logit_sqnr_db,final_logit_cosine,final_logit_top1_agreement,final_logit_top5_overlap_mean,final_logit_top5_exact_agreement,final_logit_dense_top1_in_quantized_top5,final_logit_quantized_top1_in_dense_top5
w7-symmetric,gptq,7,True,89.02904437389225,0.016436787566536874,0.00024244579669487263,0.00034414284475912737,36.22161187876384,0.9998340304485774,0.00012877605052251186,0.9967532498495919,0.9915584325790405,0.00037970393272449395,0.9935064954417092,0.9870129781109946,0.0005128422926645726,1.0,0.9931817948818207,0.0013908596010878682,0.0035174177028238773,0.02285570278763771,0.03721495717763901,0.0014831058215349913,0.00035685001057572663,3.1971960067749023,3.1985864639282227,0.06635869294404984,0.03244747427529557,29.776382064170686,0.9994758156416746,1.0,0.9681817889213562,0.8409090638160706,1.0,1.0
w7-asymmetric-adjacent,gptq,7,False,92.39235188718885,0.01518862918141563,0.00022201037998976453,0.00031595130193246793,37.067761456812,0.9998476239200935,9.957229206390496e-05,1.0,0.9928571198667798,0.0002660340958625186,0.9951298747743879,0.9863636110510144,0.0005147757037775591,0.9886363744735718,0.9954545497894287,0.0007574036717414856,0.0035771806724369526,0.004652434028685093,0.0051744598895311356,0.0007603252888657153,0.00018957517750095576,3.1971960067749023,3.197953224182129,0.06418684870004654,0.03138550668196457,30.065417115696306,0.9995084562062195,1.0,0.9590909481048584,0.8181818127632141,1.0,1.0
w7-qvq-pgc16,qvq,7,True,399.0621628379449,0.015484530438655593,0.00026114381658512035,0.00033784189249022996,36.23673195996843,0.9998792197411606,1.9719902866199845e-05,0.9967532455921173,0.995779207774571,6.638839246469226e-05,0.9935064954417092,0.9925324661391122,0.0001285925227421103,1.0,0.9954545497894287,0.00011399455979699269,0.0005480830441229045,0.000929319707211107,0.0010869778925552964,0.00011360696953488514,2.8438233130145818e-05,3.1971960067749023,3.197309970855713,0.03189433366060257,0.015595402038617477,36.14006849905693,0.9998784932438365,1.0,1.0,1.0,1.0,1.0
