==PROF== Connected to process 368393 (/root/python-gil0/cpython-3.14.7+freethreaded-linux-x86_64-gnu/bin/python3.14t)
==PROF== Connected to process 368770 (/root/python-gil0/cpython-3.14.7+freethreaded-linux-x86_64-gnu/bin/python3.14t)
==PROF== Disconnected from process 368770
==PROF== Disconnected from process 368393
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","L2 Hit Rate","%","36.85",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","Mem Pipes Busy","%","10.69",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 5.4 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","16.56"
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","MemoryWorkloadAnalysis_Tables","","","","SharedMemoryConflicts","OPT","The memory access pattern for shared loads might not be optimal and causes on average a 4.0 - way bank conflict across all 397312 shared load requests.This results in 524288 bank conflicts,  which represent 32.99% of the overall 1589248 wavefronts for shared loads. Check the Source Counters section for uncoalesced shared loads.","global","8.069"
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","One or More Eligible","%","22.10",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.22",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","No Eligible","%","77.90",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","Active Warps Per Scheduler","warp","1.04",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.22",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 4.5 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this workload allocates an average of 1.04 active warps per scheduler, but only an average of 0.22 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, reduce the time the active warps are stalled by inspecting the top stall reasons on the Warp State Statistics and Source Counters sections.","local","77.9"
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","4.70",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","4.70",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.13",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 2.2 cycles being stalled waiting on a fixed latency execution dependency. Typically, this stall reason should be very low and only shows up as a top contributor in already highly optimized kernels. Try to hide the corresponding instruction latencies by increasing the number of active warps, restructuring the code or unrolling loops. Furthermore, consider switching to lower-latency instructions, e.g. by making use of fast math compiler options. This stall type represents about 46.5% of the total average of 4.7 cycles between issuing two instructions.","global","46.49"
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Instruction Statistics","Local Memory Spilling Requests","byte","0",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Instruction Statistics","Shared Memory Spilling Requests","byte","0",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","39222.71",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Instruction Statistics","Executed Instructions","inst","19454464",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","39239.93",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Instruction Statistics","Issued Instructions","inst","19463004",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Block Size","","128",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Grid Size","","128",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Registers Per Thread","register/thread","115",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Shared Memory Configuration Size","byte","102400",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Driver Shared Memory Per Block","byte/block","1024",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","8192",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","# SMs","SM","124",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Stack Size","","1024",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Threads","thread","16384",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","# TPCs","","62",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Enabled TPC IDs","","all",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Uses Green Context","","0",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Launch Statistics","Waves Per SM","","0.26",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","LaunchStats","","","","LaunchConfiguration","OPT","If you execute __syncthreads() to synchronize the threads of a block, it is recommended to have at least two blocks per multiprocessor (compared to the currently executed 1.0 blocks) This way, blocks that aren't waiting for __syncthreads() can keep the hardware busy.","",""
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Occupancy","Block Limit SM","block","32",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Occupancy","Block Limit Registers","block","4",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Occupancy","Block Limit Shared Mem","block","11",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Occupancy","Block Limit Warps","block","16",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Occupancy","Theoretical Active Warps per SM","warp","16",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Occupancy","Theoretical Occupancy","%","25",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Occupancy","Achieved Occupancy","%","6.49",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Occupancy","Achieved Active Warps Per SM","warp","4.15",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (25.0%) and measured achieved occupancy (6.5%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","global","74.05"
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Occupancy","","","","TheoreticalOccupancy","OPT","The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 16. This kernel's theoretical occupancy (25.0%) is limited by the number of required registers.","global","75"
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Branch Instructions Ratio","%","0.01",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Branch Instructions","inst","131072",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Branch Efficiency","%","100",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Avg. Divergent Branches","branches","0",
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This workload has uncoalesced global accesses resulting in a total of 6196197 excessive sectors (63% of the total 9818085 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","33.53"
"0","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SourceCounters","","","","UncoalescedSharedAccess","OPT","This workload has uncoalesced shared accesses resulting in a total of 524288 excessive wavefronts (22% of the total 2410496 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","17.7"
==WARNING== No metrics to show for section(s): SpeedOfLight_HierarchicalTensorRooflineChart, MemoryWorkloadAnalysis_Tables. Use --print-details option to change the part of the section that should be shown.
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","GPU Speed Of Light Throughput","DRAM Frequency","hz","1592277797.56",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","GPU Speed Of Light Throughput","SM Frequency","hz","1214511391.95",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","218349",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","GPU Speed Of Light Throughput","Memory Throughput","%","19.69",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","GPU Speed Of Light Throughput","DRAM Throughput","%","1.70",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","ns","179776",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","24.16",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","2.64",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","177885.05",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","20.69",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 0.26 full waves across all SMs. Look at Launch Statistics for more details.","",""
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.88",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.72",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Compute Workload Analysis","Issue Slots Busy","%","17.97",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.88",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Compute Workload Analysis","SM Busy","%","20.69",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (20.7%) based on elapsed cycles in the workload, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck. Based on the number of executed instructions, the highest utilized pipeline (20.7%) is ALU. It executes integer and logic operations. Comparing the two, the overall pipeline utilization appears to be caused by frequent, low-latency instructions. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-decoder) or hover over the pipeline name to understand the workloads handled by each pipeline. The Instruction Statistics section shows the mix of executed instructions for this workload. Check the Warp State Statistics section for which reasons cause warps to stall.","",""
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","L2 Sector Promotion Misses","%","24.69",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","Memory Throughput","byte/s","41624065503.74",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","Mem Busy","%","19.69",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","Max Bandwidth","%","10.70",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","L1/TEX Hit Rate","%","94.78",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","L2 Persisting Size","byte","9437184",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","L2 Compression Ratio","","0",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","L2 Hit Rate","%","61.64",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Memory Workload Analysis","Mem Pipes Busy","%","10.70",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 5.4 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","16.38"
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","MemoryWorkloadAnalysis_Tables","","","","SharedMemoryConflicts","OPT","The memory access pattern for shared loads might not be optimal and causes on average a 4.0 - way bank conflict across all 397312 shared load requests.This results in 524288 bank conflicts,  which represent 32.99% of the overall 1589248 wavefronts for shared loads. Check the Source Counters section for uncoalesced shared loads.","global","7.971"
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","One or More Eligible","%","22.07",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.22",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","No Eligible","%","77.93",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","Active Warps Per Scheduler","warp","1.04",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.22",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 4.5 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this workload allocates an average of 1.04 active warps per scheduler, but only an average of 0.22 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, reduce the time the active warps are stalled by inspecting the top stall reasons on the Warp State Statistics and Source Counters sections.","local","77.93"
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","4.71",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","4.71",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"1","368393","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.13",
